Advisory,Advisory ID,Published Date,Updated Date,URL,CVE IDs,Description,CVSS Base Score 3.1,CVSS Vector 3.1,CVSS Base Score 4.0,CVSS Vector 4.0,Affected Products,Recommendation
Intel® oneAPI Toolkit and Component Software Installers Advisory,INTEL-SA-00819,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00819.html,['CVE-2023-22355'],Uncontrolled search path in some Intel(R) oneAPI Toolkit and component software installers before version 4.3.0.251 may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Intel® Advisor for oneAPI before version 2023.0. Intel® CPU Runtime for OpenCL™ Applications before version 2023.0. Intel® Distribution for Python* programming language before version 2023.0. Intel® DPC++ Compatibility Tool before version 2023.0. Intel® Embree Ray Tracing Kernel Library before version 2023.0. Intel® Fortran Compiler before version 2023.0. Intel® Implicit SPMD Program Compiler before version 1.18.1. Intel® Inspector for oneAPI before version 2023.0. Intel® Integrated Performance Primitives before version 2021.7. Intel® IPP Cryptography before version 2021.6.3. Intel® MPI Library before version 2021.8. Intel® oneAPI Base Toolkit before version 2023.0. Intel® oneAPI Data Analytics Library before version 2023.0. Intel® oneAPI Deep Neural Network Library before version 2023.0. Intel® oneAPI DPC++/C++ Compiler before version 2023.0. Intel® oneAPI DPC++ Library (oneDPL) before version 2022.0. Intel® oneAPI HPC Toolkit before version 2023.0. Intel® oneAPI IoT Toolkit before version 2023.0. Intel® oneAPI Math Kernel Library before version 2023.0. Intel® oneAPI Rendering Toolkit before version 2023.0. Intel® oneAPI Threading Building Blocks before version 2021.8. Intel® oneAPI Video Processing Library before version 2023.0. Intel® Open Image Denoise before version 1.4.3. Intel® Open Volume Kernel Library before version 2023.0. Intel® OSPRay before version 2023.0. Intel® OSPRay Studio before version 2023.0. Intel® Trace Analyzer and Collector before version 2021.8.0. Intel® VTune™ Profiler for oneAPI before version 2023.0. ,
DSP Builder for Intel® FPGAs Pro Edition Software Advisory,INTEL-SA-00816,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00816.html,['CVE-2022-43474'],Uncontrolled search path for the DSP Builder software installer before version 22.4 for Intel(R) FPGAs Pro Edition may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,DSP Builder software installer before version 22.4 for Intel® FPGAs Pro Edition. ,
Intel® Smart Campus Android App Advisory,INTEL-SA-00815,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00815.html,['CVE-2022-46645'],Uncontrolled resource consumption in the Intel(R) Smart Campus Android application before version 9.9 may allow an authenticated user to potentially enable denial of service via local access.,,,,,Intel® Smart Campus Android application before version 9.9. ,
Intel® QAT Driver Advisory,INTEL-SA-00809,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00809.html,"['CVE-2022-21804', 'CVE-2022-21239', 'CVE-2022-41808']",Improper buffer restriction in software for the Intel® QAT Driver for Linux before version 1.7.l.4.12 may allow an authenticated user to potentially enable denial of service via local access.,,,,,Windows: The Intel® QAT Driver for Windows before version 1.9.0-0008.  Linux: The Intel® QAT Driver for Linux before version 1.7.l.4.12. ,
Intel® EMA Configuration Tool and Intel® MC Software Advisory,INTEL-SA-00808,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00808.html,['CVE-2022-41610'],Improper authorization in Intel(R) EMA Configuration Tool before version 1.0.4 and Intel(R) MC before version 2.4 software may allow an authenticated user to potentially enable denial of service via local access.,,,,,Intel® EMA Configuration Tool software before version 1.0.4. Intel® MC software before version 2.4. ,
2023.2 IPU – BIOS Advisory,INTEL-SA-00807,"July 7, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00807.html,"['CVE-2022-33894', 'CVE-2022-38087']",Exposure of resource to wrong sphere in BIOS firmware for some Intel(R) Processors may allow a privileged user to potentially enable information disclosure via local access.,,,,,"CVE-2022-33894: Product Collection

Vertical Segment

CPU ID

Platform ID

8th Generation Intel® Core™ Processor Family
9th Generation Intel® Core™ Processor Family

Mobile
Desktop

906EA
906EB
906EC
906ED

22

Intel® Xeon® Processor E Family

Server, Workstation

906EA
906ED

22

8th Generation Intel® Core™ Processor Family

Mobile

806EA

C0

8th Generation Intel® Core™ Processors

Mobile, Embedded

806EC
806EB

D0
94

7th Generation Intel® Core™ Processor Family

Desktop

906E9

2A

7th Generation Intel® Core™ Processor Family

Mobile

806E9
806EA

C0

8th Generation Intel® Core™ Processor Family
10th Generation Intel® Core™ Processor Family

Mobile

806E9
806EC

10
94

10th Generation Intel® Core™ Processor Family

Mobile
Desktop
 

A0652
A0653
A0655
A0660
A0661
806EC

20
01
22
80
80
07  CVE-2022-38087: Product Collection

Vertical Segment

CPU ID

Platform ID

8th Generation Intel® Core™ Processor Family
10th Generation Intel® Core™ Processor Family

Mobile

806E9
806EC

10
94

8th Generation Intel® Core™ Processor Family

Mobile

806EA

C0

7th Generation Intel® Core™ Processor Family

Mobile

806E9

C0

8th Generation Intel® Core™ Processor Family
9th Generation Intel® Core™ Processor Family

Mobile
Desktop

906EA
906EB
906EC
906ED

22

Intel® Xeon® E Processor Family

Desktop,
Server,
Workstation

906EA
906ED

22

Intel® Xeon® E processor Family
7th Generation Intel® Core™ Processor Family

Server
Desktop

906E9

2A

Intel® Xeon® Scalable Processor Family

Server

50654

B7

8th Generation Intel® Core™ Processors

Mobile

806EB
806EC

D0
94

Intel® Xeon® Platinum P-8124, P-8136 processors,
Intel® Xeon® Scalable processor Family

Server

50653
50654

97
B7

Intel® Xeon® D Processor Family,
Intel® Xeon® W Processor Family

Server,
Desktop

50654

B7 ",
Intel® DCM Software Advisory,INTEL-SA-00806,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00806.html,"['CVE-2022-44619', 'CVE-2022-41998', 'CVE-2022-43475', 'CVE-2022-41979', 'CVE-2022-44610']",Improper authentication in the Intel(R) DCM software before version 5.1 may allow an authenticated user to potentially enable escalation of privilege via network access.,,,,,Intel® DCM software before version 5.1. ,
Intel® Trace Analyzer and Collector Software Advisory,INTEL-SA-00805,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00805.html,"['CVE-2023-23569', 'CVE-2023-23580', 'CVE-2023-23910', 'CVE-2022-42878', 'CVE-2023-23909']",Out-of-bounds read for some Intel(R) Trace Analyzer and Collector software before version 2021.8.0 published Dec 2022 may allow an authenticated user to potentially enable information disclosure via local access.,,,,,Intel® Trace Analyzer and Collector software before version 2021.8.0 published Dec 2022. Intel® oneAPI HPC Toolkit before version 2023.0.0. ,
Intel® NUC Laptop Element Software Advisory,INTEL-SA-00802,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00802.html,"['CVE-2022-41687', 'CVE-2022-41628', 'CVE-2023-27382']",Incorrect default permissions in the Audio Service for some Intel(R) NUC P14E Laptop Element software for Windows 10 before version 1.0.0.156 may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Intel® NUC P14E Laptop Element software. ,
Intel® Quartus® Prime Pro Software Advisory,INTEL-SA-00799,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00799.html,['CVE-2022-41693'],Uncontrolled search path in the Intel(R) Quartus(R) Prime Pro edition software before version 22.3 may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Intel® Quartus® Prime Pro edition software before version 22.3. ,
Intel® QAT Engine for OpenSSL Advisory,INTEL-SA-00798,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00798.html,['CVE-2022-43507'],Improper buffer restrictions in the Intel(R) QAT Engine for OpenSSL before version 0.6.16 may allow a privileged user to potentially enable escalation of privilege via network access.,,,,,Intel® QAT Engine for OpenSSL before version 0.6.16. ,
Intel® EMA Software Advisory,INTEL-SA-00797,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00797.html,['CVE-2022-45128'],Improper authorization in the Intel(R) EMA software before version 1.9.0.0 may allow an authenticated user to potentially enable denial of service via local access.,,,,,Intel® EMA software before version 1.9.0.0. ,
Intel® SCS Software Advisory,INTEL-SA-00796,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00796.html,['CVE-2022-43465'],Improper authorization in the Intel(R) SCS software all versions may allow an authenticated user to potentially enable denial of service via local access.,,,,,Intel® SCS software all versions. ,
Intel® OFU Software Advisory,INTEL-SA-00792,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00792.html,"['CVE-2022-41784', 'CVE-2022-42465']",Improper access control in kernel mode driver for the Intel(R) OFU software before version 14.1.30 may allow a privileged user to potentially enable escalation of privilege via local access.,,,,,Intel® OFU software before version 14.1.30. ,
Intel® IPP Cryptography Advisory,INTEL-SA-00788,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00788.html,"['CVE-2022-37409', 'CVE-2022-41646', 'CVE-2022-40974']",Incomplete cleanup in the Intel(R) IPP Cryptography software before version 2021.6 may allow a privileged user to potentially enable information disclosure via local access.,,,,,Intel® IPP Cryptography software before version 2021.6. ,
Intel® SUR Software Advisory,INTEL-SA-00785,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00785.html,['CVE-2022-40207'],Improper access control in the Intel(R) SUR software before version 2.4.8989 may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Intel® SUR software before version 2.4.8989. ,
Intel® MacCPUID Software Advisory,INTEL-SA-00784,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00784.html,['CVE-2022-27180'],Uncontrolled search path in the Intel(R) MacCPUID software before version 3.2 may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Intel® MacCPUID software before version 3.2. ,
Intel® Unite® Client Software Advisory,INTEL-SA-00782,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00782.html,['CVE-2022-33963'],Incorrect default permissions in the software installer for Intel(R) Unite(R) Client software for Windows before version 4.2.34870 may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Intel® Unite® Client software for Windows before version 4.2.34870. ,
Intel® NUC BIOS Update Software Advisory,INTEL-SA-00780,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00780.html,['CVE-2022-38101'],Uncontrolled search path in some Intel(R) NUC Chaco Canyon BIOS update software before version iFlashV Windows 5.13.00.2105 may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Intel® NUC 8 Rugged Kit NUC8CCHKR. Intel® NUC Board NUC8CCHB. ,
Intel® Connect M Android App Advisory,INTEL-SA-00779,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00779.html,"['CVE-2022-41801', 'CVE-2022-41769']",Improper access control in the Intel(R) Connect M Android application before version 1.82 may allow an authenticated user to potentially enable escalation of privilege via local access.,,,,,Intel® Connect M Android application before version 1.82. ,
Intel® QAT Advisory,INTEL-SA-00778,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00778.html,"['CVE-2022-41699', 'CVE-2022-40972']",Improper access control in some Intel(R) QAT drivers for Windows before version 1.9.0 may allow an authenticated user to potentially enable information disclosure via local access.,,,,,Intel® QAT drivers for Windows before version 1.9.0. ,
Intel ® NUC BIOS Firmware Advisory,INTEL-SA-00777,"May 9, 2023","May 9, 2023",https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00777.html,"['CVE-2022-36339', 'CVE-2022-34147', 'CVE-2022-28699', 'CVE-2023-22312', 'CVE-2022-32766', 'CVE-2022-37327', 'CVE-2023-25771', 'CVE-2022-32582', 'CVE-2022-31477', 'CVE-2022-32577']",Improper input validation in BIOS Firmware for some Intel(R) NUC Kits before version PY0081 may allow a privileged user to potentially enable information disclosure or denial of service via local access,,,,,"Product

Download Link

CVE ID

Intel® NUC 9 Extreme Laptop Kits:
LAPQC71A, LAPQC71B, LAPQC71C, LAPQC71D

QCCFL357.0158

CVE-2022-34147

Intel® NUC Performance Kit, Intel® NUC Performance Mini PC:
NUC10i3FNH, NUC10i3FNHF, NUC10i3FNHFA, NUC10i3FNHJA, NUC10i3FNHN, NUC10i3FNK, NUC10i3FNKN, NUC10i5FNH, NUC10i5FNHCA, NUC10i5FNHF, NUC10i5FNHJA, NUC10i5FNHJ, NUC10i5FNHN, NUC10i5FNK, NUC10i5FNKN, NUC10i5FNKPA, NUC10i5FNKP, NUC10i7FNH, NUC10i7FNHAA, NUC10i7FNHC, NUC10i7FNHJA, NUC10i7FNHN, NUC10i7FNK, NUC10i7FNKN, NUC10i7FNKP, NUC10i7FNKPA

FNCML357.0059

CVE-2022-34147
CVE-2022-37327

Intel® NUC 8 Compute Element:
CM8i3CB4N, CM8i5CB8N, CM8i7CB8N, CM8CCB4R, CM8PCB4R

CBWHL357.0101

CVE-2022-34147
CVE-2022-36339
CVE-2022-37327
CVE-2023-25771

Intel® NUC Pro Kit, Intel NUC Pro Board:
NUC8i3PNB, NUC8i3PNH, NUC8i3PNK

PNWHL357.0050

CVE-2022-34147
CVE-2022-37327
CVE-2023-25771

Intel® NUC Extreme Kit, Intel NUC Compute Element:
NUC9i5QN, NUC9i7QN, NUC9i9QN

QXCFL579.0071

CVE-2022-34147

Intel® NUC 11 Performance Kit, Intel NUC 11 Performance Mini PC:
NUC11PAHi3, NUC11PAHi30Z, NUC11PAKi3, NUC11PAHi5, NUC11PAHi50Z, NUC11PAKi5, NUC11PAQi50WA, NUC11PAHi7, NUC11PAHi70Z, NUC11PAKi7, NUC11PAQi70QA

PATGL357.0050

CVE-2022-32582
CVE-2023-22312
 CVE-2022-31477

Intel® NUC 11 Compute Element:
CM11EBi38W, CM11EBi58W, CM11EBi716W, CM11EBC4W

EBTGL357.0071

CVE-2022-36339
CVE-2022-37327
 CVE-2023-22312
 CVE-2022-31477

Intel® NUC Kit:
NUC5CPYH, NUC5PGYH, NUC5PPYH

PYBSWCEL.0081

CVE-2022-32577

Intel® NUC 12 Compute Element:
ELM12HBi3, ELM12HBi5, ELM12HBi7, ELM12HBC

HBADL357.0052

CVE-2022-36339
CVE-2022-37327

Intel® NUC Extreme, Intel® NUC 12 Extreme Compute Element:
NUC12DCMi7, NUC12EDBi7, NUC12DCMi9, NUC12EDBi9

EDADL579.0056

CVE-2022-37327

Intel® NUC Laptop Kit:
LAPRC510, LAPRC710

RCADL357.0060

CVE-2022-37327

Intel® NUC Pro Board, Intel® NUC Pro Kit:
NUC12WSBi3, NUC12WSBi30Z, NUC12WSHi3, NUC12WSHi30L, NUC12WSHi30Z, NUC12WSKi3, NUC12WSKi30Z, NUC12WSBi5, NUC12WSBi50Z, NUC12WSHi5, NUC12WSHi50Z, NUC12WSKi5, NUC12WSKi50Z, NUC12WSBi70Z, NUC12WSHi7, NUC12WSHi70Z, NUC12WSKi7, NUC12WSKi70Z

WSADL357.0086

CVE-2022-37327

Intel® NUC Laptop Kits:
LAPAC71H, LAPAC71G

ACADL357.0059

CVE-2022-37327

Intel® NUC Enthusiast:
NUC12SNKi72, NUC12SNKi72VA

SNADL357.0056

CVE-2022-37327

Intel® NUC Essential:
NUC11ATBC4, NUC11ATKC2, NUC11ATKC2, NUC11ATKC4, NUC11ATKPE

ATJSLCPX.0038

CVE-2022-37327

Intel® NUC Laptop Kit:
LAPBC510, LAPBC710

BCTGL357.0078

CVE-2022-37327
 CVE-2023-22312
 CVE-2022-31477

Intel® NUC Laptop Kit: LAPKC51E, LAPKC71E
LAPKC71F

KCTGL357.0044

CVE-2022-37327
 CVE-2023-22312
 CVE-2022-31477

Intel® NUC Extreme Compute Element:
NUC11BTMi7, NUC11DBBi7, NUC11BTMi9, NUC11DBBi9

DBTGL579.0065

CVE-2022-37327
 CVE-2023-22312
 CVE-2022-31477

Intel® NUC Boards:
NUC11TNBi3, NUC11TNBi30Z, NUC11TNHi3, NUC11TNHi30L, NUC11TNHi30P, NUC11TNHi30Z, NUC11TNKi3, NUC11TNKi30Z, NUC11TNBi5, NUC11TNBi50Z, NUC11TNHi5, NUC11TNHi50L, NUC11TNHi50W, NUC11TNHi50Z, NUC11TNKi5, NUC11TNKi50Z, NUC11TNBi7, NUC11TNBi70Z, NUC11TNHi7, NUC11TNHi70L, NUC11TNHi70Q, NUC11TNHi70Z, NUC11TNKi7, NUC11TNKi70Z

TNTGL357.0070

CVE-2022-37327
CVE-2022-32582

Intel® NUC:
NUC11PHKi7C, NUC11PHKi7CAA

PHTGL579.0071

CVE-2022-37327
 CVE-2023-22312
CVE-2022-31477

Intel® NUC Pro Compute Element:
NUC9V7QNB, NUC9V7QNX, NUC9VXQNB, NUC9VXQNX

QNCFLX70.0071

CVE-2022-37327
CVE-2022-32582
 CVE-2023-25771

Intel® NUC Rugged Kit:
NUC8CCHB, NUC8CCHBN, NUC8CCHKRN, NUC8CCHKR

CHAPLCEL.0061

CVE-2022-37327
 CVE-2023-22312
 CVE-2022-28699

Intel® NUC Mini PC, Intel® NUC Enthusiast, Intel® NUC Kit:
NUC8i5BEHFA, NUC8i3BEHFA, NUC8i5BEKPA, NUC8i7BEHGA, NUC8i7BEKQA, NUC8i7BEH, NUC8i5BEK, NUC8i5BEH, NUC8i3BEK, NUC8i3BEH, NUC8i7BEK, NUC8i5BEHS, NUC8i3BEHS

BECFL357.0092

CVE-2023-25771

Intel® NUC Business, Intel® NUC Enthusiast, Intel® NUC Kit:
NUC8i7HNKQC, NUC8i7HVKVA, NUC8i7HVKVAW, NUC8i7HVK, NUC8i7HNK

HNKBKi70.0070

CVE-2023-25771
 CVE-2022-28699

Intel® Compute Element:
STK2mv64CC

CCSKLm5v.0067

CVE-2023-25771
 CVE-2022-28699
 CVE-2022-32766

Intel® NUC 7 Essential, Intel® NUC Kit:
NUC7CJYSAMN, NUC7CJYSAL, NUC7CJYHN, NUC7PJYHN, NUC7PJYH, NUC7CJYH

AYAPLCEL.0074

CVE-2023-25771
 CVE-2022-28699

Intel® NUC Mini PC, Intel® NUC Kit, Intel® NUC Enthusiast, Intel® NUC Board:
NUC7i5BNHXF, NUC7i3BNHXF, NUC7i5BNKP, NUC7i5BNHX1, NUC7i5BNH, NUC7i3BNK, NUC7i5BNK, NUC7i7BNH, NUC7i3BNH, NUC7i7BNHX1, NUC7i7BNHXG, NUC7i3BNHX1, NUC7i7BNKQ, NUC7i3BNB, NUC7i5BNB, NUC7i7BNB

BNKBL357.0089

CVE-2023-25771

Intel® NUC Mini PC:
NUC8i3CYSM, NUC8i3CYSN

CYCNLi35.0054

CVE-2023-25771

Intel® NUC Kit, Intel® NUC Mini PC:
NUC8i7INH, NUC8i5INH, NUC8i7INH, NUC8i5INH

INWHL357.0047

CVE-2023-25771
 CVE-2022-28699

Intel® NUC Pro Kit, Intel® NUC Pro Board, Intel® NUC Pro Mini PC:
NUC11TNKv50Z, NUC11TNHv70L, NUC11TNHv50L, NUC11TNKv5, NUC11TNKv7, NUC11TNHv5, NUC11TNHv7, NUC11TNBv7, NUC11TNBv5, NUC11TNKv5, NUC11TNKv7

TNTGLV57.0071

CVE-2023-22312
 CVE-2022-31477

Intel® NUC 7 Essential, Intel® NUC Kit:
NUC7CJYSAMN, NUC7CJYSAL, NUC7CJYHN, NUC7PJYHN, NUC7PJYH, NUC7CJYH

JYGLKCPX.0069

CVE-2023-25771
 CVE-2022-28699",
